,x1,x2,y
154,7.643602793801899,5.730060388711922,0
155,-7.495457469824735,-6.386970863788772,0
156,-6.90382615675561,4.6129545634393665,0
157,0.995577139677057,-6.865351737439571,1
158,1.7801605291426017,8.190379974630536,1
159,0.43340503222309673,3.1278162310677686,1
160,-2.972926699924588,-6.559767630897766,0
161,9.757255597217037,-0.9719995461335824,0
162,0.8183111614995296,-5.790066606234127,1
163,-7.202364770298545,3.398662377429038,0
164,0.17639100677009972,-1.6369784112873642,1
165,-4.392263458370891,-8.768417962374471,0
166,0.6877294681559265,3.266201558009039,1
167,4.88911704341633,-1.0079398971959703,1
168,-3.529533355142213,6.652701706895121,0
169,-3.6310288368637957,-5.108610318236797,1
170,0.9569012951875202,-3.839805069771877,1
171,-2.138692464234258,-6.386373313563519,0
172,-0.9060507236428862,-3.048830898800044,1
173,8.414510432513007,4.768550184636733,0
174,-7.072803891583307,-5.49071430589741,0
175,3.991388622011836,-6.072212520136785,0
176,0.5137219272011635,-4.968067602540455,1
177,8.945299088565944,-2.0367874314755983,0
178,-8.904773601592794,-1.2710049451790193,0
179,-7.177514810474358,3.370867004482723,1
180,-6.983893863478392,6.546362616126202,0
181,7.32749176601083,2.7134509040399895,0
182,-8.79266174367373,-0.02498764744222606,0
183,-0.346756709358664,-9.3103621269823,0
184,-6.4674327880238405,-0.012720347705902472,0
185,-6.367673367549271,-7.597320406620542,0
186,2.179377812811105,3.6857508655929556,1
187,-1.1509253345146053,4.671947018535807,1
188,-7.165789337199237,-2.1984617708822944,0
189,1.2975947012819897,-3.180390677492,1
190,-0.14913136097682403,8.186503051772712,0
191,3.1201635206721887,4.875376200611209,1
192,0.22407625109587237,3.867403370074269,1
193,0.4024527899762216,-3.348808681413386,1
194,7.645717153421816,-3.648055228807749,0
195,4.628337737477228,0.3518117394533497,1
196,4.31442404137519,1.9622725981075877,1
197,2.4121256629703973,-0.8460212279799134,1
198,6.077238177427117,0.8136273474539256,1
199,-4.040663376805312,-7.966906291323263,0
200,-1.5276389664315204,9.364551075027315,0
201,-0.8861041181931752,-7.201511190835175,1
202,-4.207752003412477,8.697201630249928,0
203,1.4057460540976465,-7.246520192129779,0
204,2.0148519042309254,5.066021390700577,1
205,-3.6264853599147586,-2.272126621352311,1
206,5.741013191743115,7.4774122984062,0
207,-4.66734622004006,-0.17134218743533108,1
208,0.8374317322587155,2.542652894388873,1
209,4.815174549489384,-0.893289955046047,1
210,-7.1494221870852765,-3.6055064966264716,0
211,-3.3425877360433764,1.1134643269307722,1
212,-4.920692033443045,-2.633070365283163,0
213,-8.029570368544782,5.141562844727003,0
214,1.898989404675394,-5.157868907043283,0
215,-7.890513465497592,-3.3313221803968425,0
216,-5.336976650713022,3.285125588707288,1
217,-6.199578673271933,5.241638562447131,0
218,-8.076635596451965,2.017055891880452,0
219,4.306839005260945,2.686057404416376,1
220,3.6168645935633994,-8.559539535146722,0
221,5.030354184828569,3.6076551505348635,1
222,-1.275501828863375,0.5114243404693978,1
223,-0.05743461809908361,-5.537682923959886,1
224,-4.717896380119634,4.139642636468277,1
225,5.2376682237129195,4.79964405004102,1
226,-2.4545855338885216,7.541026588169333,0
227,-6.350952628155727,-7.653067031474265,0
228,3.614305700870198,-3.86871809566373,1
229,-5.948671529783625,1.6985783525578118,0
230,-0.5016133202825048,1.099211783188523,1
231,-3.111831179812596,8.34208629368666,0
232,-4.620979072771858,-7.208560298287681,1
233,6.605830083236291,7.150324464675756,0
234,3.38909314330571,-3.135696700074066,1
235,1.2915974789127769,0.17104369406351339,1
236,2.177632171122073,2.4784158956969264,1
237,-0.6931435451856794,5.090461666011478,1
238,-4.074128225718125,6.952298488861607,0
239,2.6648955618024432,8.24214811977639,0
240,3.830309628482398,-1.6480022973144615,1
241,5.492651365454977,-5.0906378471095515,1
242,5.468727228828212,7.912874791425313,0
243,6.4492068202104536,7.466947532623108,0
244,-4.843250202854454,8.432681048472771,0
245,-0.8126946502076537,-9.444080636340068,0
246,-0.8182532908911877,8.462883358193654,1
247,7.569078392586288,2.719537239570696,1
248,3.8293337861758414,0.7253365972292305,1
249,6.2893230020298585,-7.322925980746011,0
250,7.765063564882398,3.935918353915997,0
251,6.845355397394142,5.116282947096426,0
252,0.2882029326708669,-9.667970722867185,0
253,-8.594933474708224,4.5117365845225335,0
254,5.755319519174855,1.1899125118725011,1
255,3.778057409926094,-0.3389760514126575,1
256,-4.805846182537362,-5.288349353272178,1
257,-1.9351892984194767,3.2015027580272926,1
258,-7.194280875609006,-1.226467347336556,1
259,-5.056323762918646,6.112823654968846,0
260,-3.943527751069239,6.5567768605244385,0
261,6.220640213328899,7.341104032656091,0
262,5.241085851267379,-4.957177620935157,1
263,-1.2583935525372731,1.057920874618251,1
264,-7.206063144272535,6.5671268167789325,0
265,-5.087227711800138,-3.969834161754552,1
266,1.8731921128039584,2.1400501700623593,1
267,-5.788143039124521,5.015530145771895,0
268,-0.8454076044483693,-2.045685498368885,1
269,3.3690566901555967,5.769789176076122,1
270,1.9614746768312739,6.409605912088138,0
271,-1.0625926322037518,-2.9987456037460585,1
272,5.480805293447535,-4.91731819541788,0
273,-6.807558756090929,6.8186364853896535,0
274,-1.4909897581875098,6.823810329877725,0
275,-6.73239697809387,0.3087986739450016,1
276,3.851148850744707,1.8051878794354774,1
277,-5.747033736506245,-2.227612541461532,1
278,7.015602691740458,-1.5253041013571218,1
279,-0.6760306297956136,-3.005591496380334,1
280,-4.931669142010606,-6.035923717008708,0
281,-2.9622016374748945,8.130993078422627,0
282,-6.632213588497929,-2.396067674492201,0
283,6.757474686868102,-6.3011482170053705,0
284,4.935177474972568,5.802777577817946,0
285,-5.070235437142026,2.4294624183326246,1
286,2.6142517149865765,2.2237373041263266,1
287,-4.607190624420258,-5.971924097023994,0
288,-0.7499097731074887,0.8598812852643832,1
289,6.326714505966989,1.2263943195339124,1
290,5.913286952721908,7.5666024101205815,0
291,1.1470298042194798,0.46995697447259305,1
292,-6.3024701771383205,6.742861519372734,0
293,0.36070014366414904,7.809128377238237,1
294,-7.205383463340619,1.2440818569735748,1
295,1.5544992911355309,-2.547285178036032,1
296,-4.092839894886634,7.656291804437991,0
297,-7.991565483435973,-3.229634938884085,0
298,-1.4260673137510695,1.1199402067243163,1
299,2.9146836980243362,-9.432895294885062,0
300,3.992169982525082,-5.480847881109141,0
301,5.402116789015852,0.15273368615607405,1
302,6.094373057631622,6.794864114032653,0
303,7.095421504897544,3.584084694817138,0
304,-5.458377597806098,-8.016282430518418,0
305,9.601936867535343,-1.175605745472308,0
306,-1.6719190316975656,1.6675361823273327,1
307,-1.3742942738608708,-5.097313205795373,1
308,0.872698680673895,-1.4302888002953515,1
309,-4.631369625066622,-7.74033534770189,0
310,-3.842960574750137,3.524671318510055,1
311,-5.397901226613781,-3.1156866647470975,1
312,-8.0737416577102,-1.9647048026582818,0
313,2.684961454480955,-6.028568306660121,0
314,-4.889940002022516,4.436969066938132,1
315,2.826819774898074,-9.186058276211234,0
316,0.5410802232281644,0.4708819955238938,1
317,-9.866611605655592,-0.375506613758498,0
318,-0.9989209856708338,2.6902483858646615,1
319,-8.199538629468766,-5.488522152163304,0
320,-6.077739459763145,-6.806592222210775,0
321,2.05922663527533,0.0021304883144409336,1
322,1.588839443689515,-9.7303246853196,0
323,-7.863508712739931,-0.03147731950764383,1
324,-1.7925355456726373,-7.8424527249989815,1
325,-1.838524944554904,4.914962954251202,1
326,4.118193437597322,-1.478931634475405,1
327,5.46686474814877,8.09254024097773,0
328,7.551835255471212,3.66129633731718,1
329,6.9289332846042235,-3.1569470222764853,1
330,2.5647520565324915,3.640796121470143,1
331,-1.7985305367070232,8.352176652719175,0
332,7.276725824310026,-2.2322233890617635,1
333,-9.301060829700695,-0.8661614198774673,0
334,6.28683981401559,-1.0754679768822977,0
335,0.4345617002127416,-6.045151976608127,1
336,-1.5162697308462962,-3.6032207907257203,1
337,-4.82724775687736,5.338632722849992,1
338,0.8432496564918517,-8.037744380098651,0
339,3.2554368686876884,2.1313945955155265,1
340,0.511388676826899,3.609331277441123,1
341,-1.03118750581877,3.576277509439572,1
342,0.3921754428123852,-7.0672247583123315,1
343,-0.11402070714725863,-0.9633375894871532,1
344,2.115487887883806,-4.755884293748118,1
345,-8.203535027819521,-5.613106547884527,0
346,0.9342397531891508,-5.123800021400194,0
347,2.687081214937448,1.786493567640725,1
348,-6.401197504562893,-5.922656377929199,0
349,-8.50218772174901,1.160741253986306,0
350,8.739940617642644,-4.157334734673459,0
351,-8.009457953243592,-3.9076007538841555,0
352,7.014675771278309,-2.4125030468246322,0
353,6.319923738017607,-1.789911420230646,1
354,0.7237130296172122,5.127083888365466,1
355,-4.319961994228514,3.1395160131714035,1
356,7.663486043101419,1.861016440939735,0
357,-1.8149168115533296,-7.816881696374547,1
358,1.4648646577434181,-0.6160928248260648,1
359,-1.2919465537037214,0.22036586004033523,1
360,2.751721363156538,6.1436314848221185,1
361,-5.873437068055876,-2.60494013822661,1
362,-3.72937470751428,7.65580438659495,0
363,4.3016029538698355,1.1168136804604731,1
364,1.9737505303283975,-4.687158275373006,1
365,2.786997771937414,8.132507328937715,0
366,-5.917039733999519,-6.434828201597521,0
367,4.484387269572894,-7.0822249494568865,0
368,-4.191496934078963,-2.828192237481824,1
369,4.136724135270278,-1.8069154544664632,1
370,1.775013402889059,6.504695131641365,1
371,-8.277425942855835,-0.18004186134929848,0
372,1.067982707340342,6.507806826410339,1
373,3.7254273725200058,5.022081022471006,0
374,-7.3799058435656,2.4311296913588962,0
375,-6.531470662080755,-1.309647704659036,0
376,2.2907663007939156,-6.650655503833561,1
377,1.9708547461089598,1.4006746426289096,1
378,2.932613370699595,-1.6050061858582634,1
379,0.45445262361644917,-8.149473577285201,0
380,1.0288142239610691,4.792861866484376,1
381,5.25612461426189,-4.15822148240218,1
382,9.573944692088743,-1.6214935874324383,0
383,2.4305299881212683,-3.0593594943210363,1
384,-4.531577260900455,2.192890292743406,1
385,1.093179645065972,-9.093280226593302,0
386,9.498377119646442,-2.6597588020831475,0
387,7.070320226233544,-6.373268143531797,0
388,-5.983718308944163,3.4862749458803663,1
389,-4.022240341375213,1.9240635395132155,1
390,0.90468609201768,-7.1221508624660625,1
391,-1.280048317924818,6.287236603887813,0
392,6.517816886583613,-4.728615081589077,0
393,-7.0319970863882615,6.692953094096312,0
394,-3.286519306136223,-3.392537565386854,1
395,9.016636972934325,-3.8956750103939486,0
396,-5.858316475359902,0.20008893447435785,1
397,-3.2135984905637813,4.0598495899604625,1
398,1.2747595275268115,-0.023022837801842857,1
399,6.830538270199747,1.355242584128317,1
400,-0.1508123278064338,2.8585672235716464,1
401,0.9528192932434093,1.2916144059011987,1
402,6.94000771699635,6.037217278423266,1
403,4.044618724978368,-5.7679359699229,1
404,-8.552941370306227,-1.0436249807893128,0
405,4.2138559940401406,0.9845653282674242,1
406,-8.041820188467252,-5.174095968224063,0
407,-0.5370710619223067,-8.06755574654951,0
408,-7.575611667401801,-1.8310684946576015,0
409,-2.927472695654366,4.807304474626473,1
410,-5.907334015271985,7.185705363601167,0
411,4.042777595424657,0.1384210432292453,1
412,-6.297294611940267,4.141412871316754,1
413,-2.8775497239897088,-5.467156931373441,1
414,0.6617987963085947,-3.604544250581969,1
415,-5.67813395866484,-3.7908457855791435,1
416,-9.249320102086125,-1.4137256059943322,0
417,8.24706111571903,-4.562180455165332,0
418,3.8806505009176346,0.1545613696347407,1
419,-6.8773475840606215,5.039707107692723,0
420,-4.719819261710326,8.687627670100264,0
421,-1.5472657412302042,-0.5339552767926011,1
422,-2.178757891826853,-5.050839657343201,0
423,1.6070129469297922,5.302514144182377,1
424,-1.3777388933340833,1.088764890510367,1
425,3.4200779134482175,6.913504608461959,0
426,6.472958135278181,4.368339499671251,0
427,2.602339926644155,-3.7678802531331836,1
428,7.17281792732153,-0.29053692446079105,1
429,-2.399605193218719,1.6166053468489212,1
430,4.624612715358871,5.609163993719243,1
431,1.265606574282855,-4.546234829000216,1
432,-1.60995191006448,-0.36248042838210753,1
433,-7.998399281805818,0.13822523147715127,0
434,6.114935178846576,-3.167529444563296,1
435,-7.686401610332659,-2.762351237008917,0
436,1.9050382486525883,9.400874792501064,0
437,-5.591465580822968,5.998828758131646,1
438,-2.607967116792308,-3.884832713083828,1
439,0.2763687066809525,3.2454390292056634,1
440,5.881110022931914,7.964678632409891,0
441,8.862760952928705,1.5482506466078017,0
442,-4.876253327237863,-0.48756007470143026,1
443,-2.9206832397047995,-2.3309255745359625,1
444,5.0878297653690465,0.16527824957452417,1
445,-3.129150976947849,2.8742009684576515,1
446,-2.078953707957092,-3.028407276309679,1
447,-2.3686638878353565,2.0657127897532894,1
448,5.90890585574033,7.150827754662411,0
449,4.884318170522027,0.7287132491308782,1
450,2.527135978213846,3.096780981400844,1
451,-8.989908680289483,-1.6485371289175328,0
452,3.021175770288268,-3.1438339765307406,1
453,-8.618127831747325,4.566419474141881,1
454,-3.174177750043611,1.541374548326996,1
455,-0.41321594250103233,-4.2522914588873295,1
456,2.149379672817609,-7.95955543870609,0
457,5.049721294094507,3.615211958477398,1
458,6.147908518278657,-0.7182643454802704,0
459,-3.4936825433023015,-3.943206858789489,0
460,0.4108894465110406,2.227354042955828,1
461,0.05640193975390802,7.393505878325059,1
462,-0.40879140468345565,-6.070812222738591,0
463,6.74023438971387,-4.91547371512552,0
464,5.673716225866371,-5.325365261821122,0
465,5.720278378452819,-5.274392531734792,0
466,-2.750377446754245,-8.380561862156252,0
467,2.5000535185479813,5.060128173577627,1
468,-7.547944192250943,3.933143470446829,0
469,2.161801448708636,-7.23500631485629,0
470,-2.5597054550465894,5.3783247044748075,0
471,2.179377012304037,4.021534757203587,1
472,2.1712835661145506,-2.2478220301706444,1
473,-2.936793796769734,6.485997614445125,1
474,-3.511344941272687,-3.2987243341876735,1
475,4.579229013281487,-3.045312325734682,1
476,1.8344141868203945,-2.5538833114424246,1
477,5.026577434212956,-8.4196464264187,0
478,1.8861638301323238,-6.77703629742962,1
479,6.648924705693968,4.9405967056762305,0
480,7.374439608272429,-4.359009432819357,0
481,1.9425693040166585,0.19123053566198747,1
482,2.463438352413263,-2.0937232976716813,1
483,-3.942772466465887,-3.403229762118919,0
484,-1.2958195290977004,-3.0663220163431606,1
485,1.8552527855565761,-7.00367040365343,1
486,-2.2993094616700422,-5.387143873680169,1
487,4.216501675559374,-0.4651535168298175,1
488,-5.515857652402371,-1.7239287443706917,1
489,-4.038091682441005,2.6362018831782614,1
490,-5.467708800012428,-2.503980956175692,1
491,2.8607811731195,4.274289728336821,1
492,-3.7723244985250046,4.498998564158784,1
493,-2.4261308079801367,-8.444977940411624,0
494,-8.980882671858012,-2.047329210713012,0
495,1.1616533371414293,-2.3892098210811508,1
496,-4.3569214743134035,8.531083497841811,0
497,8.375547305440486,-2.0411329291979183,1
498,-0.3625474221537814,7.067352816330955,0
499,-3.4765205121566196,-8.860663189576027,0
500,-9.720354229807931,2.329394932679469,1
501,3.840655475055119,1.314053800976472,1
502,2.5998903231696517,-9.095218942611535,1
503,-9.909436788306753,0.4593059002018964,0
504,2.8527589160066733,0.6218174746906829,1
505,-1.6608688078705363,-5.592236105579678,1
506,-8.277846593344782,4.1710821537840825,0
507,7.701364409132926,4.288214697966337,0
508,0.05719392007732209,3.3201512835411586,1
509,-8.064386865600484,-0.908484342548249,0
510,1.7753413481297167,2.4480515753971677,1
511,-4.294049019653668,4.513601650135746,1
512,-8.674413221669134,4.497860842098309,0
513,-0.6192613597068127,-0.15743850700093,1
514,-3.09118213733511,-8.480291661698255,0
515,3.199667124017662,9.261051639536198,0
516,-2.4227720928667127,0.8654021569970441,1
517,-2.7344858637369325,4.255503092717785,1
518,-4.015861736325708,-1.8460317214211446,1
519,-4.659800306662195,-8.113556965359528,0
520,-4.959593203291657,4.120756181550992,1
521,6.465410051489192,3.8557347184849022,1
522,-3.826376553954909,-8.905022428754682,0
523,-3.514612871055799,6.221854344828472,0
524,1.6660162860730021,1.0959120026345581,1
525,-6.3496811667830775,0.20239461380441356,1
526,1.9586013514915208,5.142028277612047,1
527,-6.420392753549059,5.8778988852673875,0
528,5.336286322734359,1.185981799448611,1
529,1.0914913198716354,-4.549261322986456,1
530,-1.556417867333496,-3.932770606313366,1
531,2.8582699587067886,-7.416421589070038,1
532,-1.4578044707104751,3.162986474126763,1
533,4.427344055053735,5.737500929820411,0
534,7.980179413711307,1.6628009156234649,0
535,-3.4373668750951074,7.003845954252092,0
536,-4.122551082468248,3.450582065564348,1
537,7.378186202420879,2.631817908750742,0
538,7.893107663957258,-1.5800097726230034,0
539,2.873364332149471,7.977859837775709,0
540,-4.617441596127104,1.8790128193216336,1
541,7.047061795109461,2.873507724357534,0
542,-7.278242222893207,-3.208330530951269,0
543,7.841376328297899,-5.143107648714549,0
544,5.807558222491021,-6.728057219359678,1
545,8.225851263500221,5.525124255695711,0
546,0.9231588593182413,3.901434787288023,1
547,-0.21393654841326515,-8.151440897405282,0
548,-5.1886977581559925,-5.895351045454554,0
549,-3.9838914068841293,-0.1045742051828675,1
550,-4.222741844244018,-7.948768520732824,0
551,5.55708318007763,-0.009151193711319032,1
552,8.362532392568061,-5.163890400019458,0
553,4.302384251618796,-2.147253364398585,1
554,4.6895412413315585,-6.113000099221473,0
555,2.1329761385042056,-4.510718117937169,1
556,-0.041042419273757146,-8.89108445588598,0
557,-1.550517316393818,4.708464132804147,1
558,-7.650552391823627,-5.420915369805847,0
559,-1.3601664053698972,5.029001196599303,1
560,-6.323968883526023,6.747996780590161,0
561,-1.6096585350186412,-2.607222816781447,1
562,-3.9222653169051696,-5.085856344583003,1
563,8.785887182774378,1.454637904745596,0
564,-1.3741250583835394,5.868813653952978,1
565,3.268642813409995,-4.8338883956834815,1
566,5.516717800237281,-7.028431800685137,0
567,-4.657360196464422,6.152159384728087,0
568,-8.283712671423448,-2.5445441854164077,0
569,-1.3663134601248135,-8.91325237772399,0
570,-1.4492624303160369,-5.630373860472087,1
571,1.8445640503352576,7.898021889105324,0
572,6.216609100473386,2.2927351896302324,0
573,-7.007537600043466,-5.372101308533685,0
574,7.638146033899414,-1.8936552677622045,0
575,5.221021265245678,2.2002470882183642,1
576,-5.047867876195328,3.574828462917614,1
577,-0.05057361703794174,2.5178700036853394,1
578,6.239836809346486,5.883372945935984,0
579,-9.479194312743783,3.0267822762669434,0
580,0.6543560902301321,9.157125280577233,0
581,-3.7405682736962462,8.664653766505023,0
582,-7.735129996916763,1.6414282451958162,0
583,-6.6185086287821,5.310748714847242,0
584,9.00968116748232,-2.5228125067002227,1
585,1.3110903352306016,-8.053447397089416,0
586,-3.1373108320080574,6.0411272257897775,1
587,-2.191525763293263,9.43670695204852,1
588,1.5492097252863055,0.4897591353578713,1
589,3.905180739196657,-7.853315279345567,0
590,2.3960802896265996,8.141833518740764,1
591,-7.6312283378743215,1.6527493117073557,0
592,-0.9514451374529649,-7.617009034978793,0
593,-5.830258860853613,4.719881720979387,1
594,9.644876811052804,0.5603752657279509,0
595,-7.08551511780662,-7.00594417582826,0
596,3.2606395739734917,9.110599761726169,0
597,2.0108618976389545,-7.502566204869147,0
598,-6.992771266316451,-2.8983529652518825,0
599,2.6091175645486757,8.270098697671393,0
600,-2.8312500446891025,-3.6893874493456313,1
601,3.2710887297861237,-3.116070115153522,1
602,7.464070273299875,-4.027325235622862,0
603,0.12979017664637252,0.8989349430801868,1
604,-9.43397441451871,2.731029750501568,0
605,0.02154228558890421,-2.6532478343435253,1
606,7.804006282512302,3.5755504400564067,0
607,0.31191875146605813,1.414180634071478,1
608,-3.2319632588094036,3.012858750086728,1
609,-6.188061184612914,2.126117314956857,0
610,-3.8034474842004196,-2.450881763222001,1
611,5.142536080439383,-1.105959183653268,1
612,8.80271717244159,4.468231412972035,0
613,-5.925436539477537,-1.636558990536148,1
614,-0.06251199402899965,7.775753745022207,0
615,6.057967308833027,7.397100659800811,0
616,4.57679325768255,5.767537359002176,0
617,-4.337029744132141,-4.3712918191701435,1
618,-4.165540299750835,-4.184526271276444,1
619,-3.189548072454138,-3.805370446368566,1
620,3.2005963529268078,8.165560034295012,0
621,1.3326424959756018,5.536019034284188,1
622,8.818986556223827,-1.31439209561389,0
623,7.813800624965026,6.216891686236243,0
624,-0.7298408439765708,-6.104685592741043,0
625,1.8701152136393424,0.6687527721720998,1
626,5.663650711232666,-6.926330188341251,0
627,-7.462298326994704,3.431871167082497,0
628,5.624788606553387,-5.29924717347781,1
629,-2.1716224198059533,2.7596678215847446,1
630,8.960126754406653,-3.6619215773902574,0
631,-0.20452657050829282,3.058286969159976,1
632,7.8737922391738,2.7770002625977517,0
633,1.5585968760546476,2.7346012181626675,1
634,5.04798418450667,4.411416529209952,1
635,2.5368240046852026,-1.74486394840673,1
636,2.4417186119380787,6.417281270130498,1
637,5.148034584380231,2.745554602153882,1
638,2.658247290092496,7.183816148633607,0
639,1.2381884443553268,-0.20101770286097498,1
640,-0.7604207383034584,4.4411547757787995,1
641,-2.0198844854411,5.927742820907028,0
642,1.4607267476357886,-7.907180257951813,0
643,-0.8978689716680124,-8.292537761959682,0
