265	Adoption
266	Transfer
267	Return_to_owner
268	Transfer
269	Euthanasia
270	Adoption
271	Adoption
272	Transfer
273	Transfer
274	Return_to_owner
275	Return_to_owner
276	Adoption
277	Transfer
278	Adoption
279	Transfer
280	Transfer
281	Transfer
282	Adoption
283	Transfer
284	Adoption
285	Return_to_owner
286	Return_to_owner
287	Return_to_owner
288	Adoption
289	Transfer
290	Adoption
291	Adoption
292	Transfer
293	Adoption
294	Euthanasia
295	Euthanasia
296	Adoption
297	Adoption
298	Adoption
299	Adoption
300	Euthanasia
301	Return_to_owner
302	Transfer
303	Transfer
304	Transfer
305	Adoption
306	Transfer
307	Adoption
308	Adoption
309	Adoption
310	Return_to_owner
311	Adoption
312	Transfer
313	Transfer
314	Adoption
315	Adoption
316	Transfer
317	Adoption
318	Transfer
319	Transfer
320	Return_to_owner
321	Transfer
322	Transfer
323	Adoption
324	Return_to_owner
325	Adoption
326	Transfer
327	Adoption
328	Adoption
329	Adoption
330	Transfer
331	Adoption
332	Adoption
333	Return_to_owner
334	Transfer
335	Adoption
336	Transfer
337	Transfer
338	Adoption
339	Transfer
340	Transfer
341	Transfer
342	Adoption
343	Return_to_owner
344	Adoption
345	Transfer
346	Adoption
347	Transfer
348	Adoption
349	Adoption
350	Return_to_owner
351	Transfer
352	Adoption
353	Adoption
354	Transfer
355	Adoption
356	Transfer
357	Return_to_owner
358	Adoption
359	Adoption
360	Transfer
361	Adoption
362	Euthanasia
363	Transfer
364	Transfer
365	Adoption
366	Return_to_owner
367	Adoption
368	Transfer
369	Adoption
370	Transfer
371	Return_to_owner
372	Adoption
373	Euthanasia
374	Return_to_owner
375	Transfer
376	Adoption
377	Return_to_owner
378	Adoption
379	Adoption
380	Adoption
381	Adoption
382	Transfer
383	Transfer
384	Transfer
385	Euthanasia
386	Transfer
387	Transfer
388	Transfer
389	Transfer
390	Adoption
391	Transfer
392	Adoption
393	Return_to_owner
394	Adoption
395	Euthanasia
396	Adoption
397	Transfer
398	Transfer
399	Return_to_owner
400	Transfer
401	Transfer
402	Adoption
403	Transfer
404	Return_to_owner
405	Adoption
406	Adoption
407	Adoption
408	Adoption
409	Transfer
410	Adoption
411	Return_to_owner
412	Adoption
413	Return_to_owner
414	Return_to_owner
415	Adoption
416	Euthanasia
417	Transfer
418	Euthanasia
419	Euthanasia
420	Adoption
421	Adoption
422	Return_to_owner
423	Transfer
424	Adoption
425	Adoption
426	Adoption
427	Adoption
428	Return_to_owner
429	Adoption
430	Adoption
431	Transfer
432	Adoption
433	Transfer
434	Adoption
435	Adoption
436	Transfer
437	Transfer
438	Euthanasia
439	Transfer
440	Return_to_owner
441	Adoption
442	Return_to_owner
443	Adoption
444	Adoption
445	Return_to_owner
446	Return_to_owner
447	Return_to_owner
448	Transfer
449	Euthanasia
450	Return_to_owner
451	Return_to_owner
452	Adoption
453	Return_to_owner
454	Adoption
455	Adoption
456	Transfer
457	Euthanasia
458	Transfer
459	Transfer
460	Return_to_owner
461	Adoption
462	Adoption
463	Euthanasia
464	Transfer
465	Return_to_owner
466	Return_to_owner
467	Return_to_owner
468	Transfer
469	Return_to_owner
470	Transfer
471	Adoption
472	Return_to_owner
473	Transfer
474	Euthanasia
475	Adoption
476	Return_to_owner
477	Return_to_owner
478	Return_to_owner
479	Return_to_owner
480	Return_to_owner
481	Return_to_owner
482	Adoption
483	Transfer
484	Adoption
485	Adoption
486	Adoption
487	Transfer
488	Transfer
489	Adoption
490	Adoption
491	Transfer
492	Return_to_owner
493	Transfer
494	Return_to_owner
495	Adoption
496	Adoption
497	Transfer
498	Return_to_owner
499	Return_to_owner
500	Transfer
501	Transfer
502	Return_to_owner
503	Adoption
504	Return_to_owner
505	Return_to_owner
506	Adoption
507	Transfer
508	Transfer
509	Transfer
510	Return_to_owner
511	Transfer
512	Return_to_owner
513	Transfer
514	Return_to_owner
515	Return_to_owner
516	Return_to_owner
517	Transfer
518	Return_to_owner
519	Adoption
520	Adoption
521	Adoption
522	Euthanasia
523	Adoption
524	Adoption
525	Euthanasia
526	Return_to_owner
527	Transfer
528	Adoption
529	Adoption
530	Transfer
531	Return_to_owner
532	Transfer
533	Transfer
534	Adoption
535	Adoption
536	Transfer
537	Return_to_owner
538	Euthanasia
539	Euthanasia
540	Adoption
541	Adoption
542	Euthanasia
543	Adoption
544	Adoption
545	Transfer
546	Return_to_owner
547	Return_to_owner
548	Adoption
549	Transfer
550	Adoption
551	Adoption
552	Return_to_owner
553	Died
554	Adoption
555	Transfer
556	Adoption
557	Transfer
558	Transfer
559	Transfer
560	Adoption
561	Adoption
562	Euthanasia
563	Transfer
564	Transfer
565	Adoption
566	Died
567	Adoption
568	Adoption
569	Return_to_owner
570	Return_to_owner
571	Return_to_owner
572	Adoption
573	Adoption
574	Adoption
575	Adoption
576	Transfer
577	Adoption
578	Transfer
579	Adoption
580	Adoption
581	Transfer
582	Transfer
583	Adoption
584	Transfer
585	Return_to_owner
586	Return_to_owner
587	Return_to_owner
588	Adoption
589	Euthanasia
590	Return_to_owner
591	Adoption
592	Adoption
593	Transfer
594	Adoption
595	Adoption
596	Adoption
597	Adoption
598	Return_to_owner
599	Adoption
600	Transfer
601	Transfer
602	Transfer
603	Transfer
604	Transfer
605	Transfer
606	Return_to_owner
607	Adoption
608	Adoption
609	Euthanasia
610	Adoption
611	Adoption
612	Transfer
613	Transfer
614	Adoption
615	Return_to_owner
616	Adoption
617	Transfer
618	Return_to_owner
619	Transfer
620	Adoption
621	Euthanasia
622	Adoption
623	Transfer
624	Adoption
625	Euthanasia
626	Transfer
627	Transfer
628	Return_to_owner
629	Adoption
630	Transfer
631	Adoption
632	Transfer
633	Transfer
634	Adoption
635	Return_to_owner
636	Adoption
637	Adoption
638	Adoption
639	Adoption
640	Return_to_owner
641	Adoption
642	Transfer
643	Return_to_owner
644	Transfer
645	Adoption
646	Transfer
647	Transfer
648	Adoption
649	Adoption
650	Euthanasia
651	Transfer
652	Adoption
653	Adoption
654	Return_to_owner
655	Adoption
656	Transfer
657	Adoption
658	Transfer
659	Transfer
660	Adoption
661	Adoption
662	Euthanasia
663	Return_to_owner
664	Adoption
665	Transfer
666	Transfer
667	Adoption
668	Adoption
669	Adoption
670	Euthanasia
671	Euthanasia
672	Transfer
673	Return_to_owner
674	Euthanasia
675	Adoption
676	Transfer
677	Transfer
678	Adoption
679	Transfer
680	Euthanasia
681	Adoption
682	Transfer
683	Transfer
684	Adoption
685	Adoption
686	Adoption
687	Adoption
688	Adoption
689	Adoption
690	Adoption
691	Adoption
692	Return_to_owner
693	Return_to_owner
694	Transfer
695	Return_to_owner
696	Transfer
697	Adoption
698	Return_to_owner
699	Return_to_owner
700	Transfer
701	Transfer
702	Adoption
703	Return_to_owner
704	Adoption
705	Euthanasia
706	Return_to_owner
707	Transfer
708	Adoption
709	Adoption
710	Transfer
711	Transfer
712	Return_to_owner
713	Transfer
714	Transfer
715	Transfer
716	Return_to_owner
717	Return_to_owner
718	Transfer
719	Adoption
720	Adoption
721	Return_to_owner
722	Euthanasia
723	Adoption
724	Transfer
725	Transfer
726	Transfer
727	Adoption
728	Euthanasia
729	Adoption
730	Transfer
731	Adoption
732	Transfer
733	Return_to_owner
734	Transfer
735	Adoption
736	Transfer
737	Adoption
738	Transfer
739	Adoption
740	Euthanasia
741	Transfer
742	Adoption
743	Transfer
744	Adoption
745	Transfer
746	Adoption
747	Adoption
748	Adoption
749	Adoption
750	Return_to_owner
751	Transfer
752	Return_to_owner
753	Transfer
754	Transfer
755	Transfer
756	Adoption
757	Adoption
758	Return_to_owner
759	Adoption
760	Transfer
761	Transfer
762	Adoption
763	Return_to_owner
764	Transfer
765	Adoption
766	Transfer
767	Adoption
768	Transfer
769	Transfer
770	Transfer
771	Euthanasia
772	Adoption
773	Adoption
774	Adoption
775	Transfer
776	Transfer
777	Return_to_owner
778	Adoption
779	Euthanasia
780	Adoption
781	Transfer
782	Return_to_owner
783	Transfer
784	Adoption
785	Transfer
786	Adoption
787	Euthanasia
788	Adoption
789	Transfer
790	Euthanasia
791	Adoption
792	Return_to_owner
793	Transfer
794	Adoption
795	Return_to_owner
796	Transfer
797	Adoption
798	Transfer
799	Return_to_owner
800	Return_to_owner
801	Adoption
802	Transfer
803	Transfer
804	Adoption
805	Euthanasia
806	Transfer
807	Return_to_owner
808	Transfer
809	Transfer
810	Return_to_owner
811	Transfer
812	Adoption
813	Transfer
814	Return_to_owner
815	Adoption
816	Transfer
817	Adoption
818	Transfer
819	Adoption
820	Return_to_owner
821	Adoption
822	Transfer
823	Return_to_owner
824	Adoption
825	Adoption
826	Transfer
827	Transfer
828	Return_to_owner
829	Euthanasia
830	Adoption
831	Return_to_owner
832	Transfer
833	Transfer
834	Transfer
835	Adoption
836	Transfer
837	Transfer
838	Euthanasia
839	Adoption
840	Transfer
841	Transfer
842	Adoption
843	Transfer
844	Transfer
845	Transfer
846	Adoption
847	Adoption
848	Adoption
849	Euthanasia
850	Euthanasia
851	Adoption
852	Transfer
853	Adoption
854	Adoption
855	Adoption
856	Return_to_owner
857	Adoption
858	Adoption
859	Return_to_owner
860	Euthanasia
861	Adoption
862	Transfer
863	Transfer
864	Adoption
865	Return_to_owner
866	Adoption
867	Return_to_owner
868	Adoption
869	Adoption
870	Transfer
871	Return_to_owner
872	Adoption
873	Return_to_owner
874	Transfer
875	Adoption
876	Return_to_owner
877	Transfer
878	Transfer
879	Adoption
880	Transfer
881	Return_to_owner
882	Adoption
883	Adoption
884	Adoption
885	Adoption
886	Transfer
887	Transfer
888	Adoption
889	Adoption
890	Adoption
891	Return_to_owner
892	Return_to_owner
893	Transfer
894	Adoption
895	Transfer
896	Transfer
897	Adoption
898	Transfer
899	Return_to_owner
900	Return_to_owner
901	Return_to_owner
902	Adoption
903	Transfer
904	Adoption
905	Transfer
906	Return_to_owner
907	Adoption
908	Adoption
909	Transfer
910	Transfer
911	Return_to_owner
912	Adoption
913	Transfer
914	Adoption
915	Adoption
916	Adoption
917	Adoption
918	Adoption
919	Adoption
920	Transfer
921	Return_to_owner
922	Return_to_owner
923	Adoption
924	Euthanasia
925	Transfer
926	Adoption
927	Adoption
928	Adoption
929	Transfer
930	Transfer
931	Died
932	Adoption
933	Return_to_owner
934	Adoption
935	Adoption
936	Adoption
937	Transfer
938	Transfer
939	Transfer
940	Adoption
941	Adoption
942	Transfer
943	Adoption
944	Adoption
945	Adoption
946	Adoption
947	Adoption
948	Adoption
949	Transfer
950	Transfer
951	Transfer
952	Transfer
953	Adoption
954	Adoption
955	Adoption
956	Transfer
957	Transfer
958	Transfer
959	Transfer
960	Adoption
961	Adoption
962	Transfer
963	Transfer
964	Adoption
965	Transfer
966	Return_to_owner
967	Return_to_owner
968	Adoption
969	Transfer
970	Adoption
971	Died
972	Return_to_owner
973	Adoption
974	Adoption
975	Adoption
976	Adoption
977	Transfer
978	Adoption
979	Transfer
980	Transfer
981	Transfer
982	Adoption
983	Adoption
984	Transfer
985	Return_to_owner
986	Transfer
987	Transfer
988	Return_to_owner
989	Return_to_owner
990	Transfer
991	Transfer
992	Adoption
993	Adoption
994	Transfer
995	Transfer
996	Transfer
997	Euthanasia
998	Transfer
999	Adoption
1000	Transfer
1001	Return_to_owner
1002	Transfer
1003	Adoption
1004	Transfer
1005	Transfer
1006	Adoption
1007	Adoption
1008	Adoption
1009	Transfer
1010	Adoption
1011	Transfer
1012	Adoption
1013	Return_to_owner
1014	Adoption
1015	Transfer
1016	Return_to_owner
1017	Adoption
1018	Transfer
1019	Transfer
1020	Adoption
1021	Return_to_owner
1022	Euthanasia
1023	Adoption
1024	Transfer
1025	Adoption
1026	Adoption
1027	Adoption
1028	Return_to_owner
1029	Transfer
1030	Return_to_owner
1031	Return_to_owner
1032	Return_to_owner
1033	Adoption
1034	Adoption
1035	Transfer
1036	Transfer
1037	Adoption
1038	Transfer
1039	Adoption
1040	Transfer
1041	Adoption
1042	Adoption
1043	Adoption
1044	Adoption
1045	Adoption
1046	Transfer
1047	Transfer
1048	Transfer
1049	Transfer
1050	Return_to_owner
1051	Return_to_owner
1052	Adoption
1053	Adoption
1054	Return_to_owner
1055	Transfer
1056	Adoption
1057	Return_to_owner
1058	Transfer
1059	Return_to_owner
1060	Adoption
1061	Adoption
1062	Adoption
1063	Transfer
1064	Return_to_owner
1065	Transfer
1066	Return_to_owner
1067	Adoption
1068	Transfer
1069	Return_to_owner
1070	Transfer
1071	Transfer
1072	Adoption
1073	Adoption
1074	Transfer
1075	Euthanasia
1076	Adoption
1077	Transfer
1078	Adoption
1079	Adoption
1080	Adoption
1081	Transfer
1082	Adoption
1083	Return_to_owner
1084	Transfer
1085	Transfer
1086	Adoption
1087	Transfer
1088	Adoption
1089	Adoption
1090	Transfer
1091	Transfer
1092	Adoption
1093	Euthanasia
1094	Adoption
1095	Adoption
1096	Transfer
1097	Adoption
1098	Return_to_owner
1099	Adoption
1100	Return_to_owner
1101	Transfer
1102	Return_to_owner
1103	Adoption
1104	Transfer
1105	Adoption
1106	Adoption
1107	Return_to_owner
1108	Return_to_owner
1109	Adoption
1110	Adoption
1111	Transfer
1112	Transfer
1113	Transfer
1114	Return_to_owner
1115	Adoption
1116	Adoption
1117	Adoption
1118	Adoption
1119	Return_to_owner
1120	Transfer
1121	Adoption
1122	Transfer
1123	Return_to_owner
1124	Adoption
1125	Return_to_owner
1126	Transfer
1127	Return_to_owner
1128	Transfer
1129	Euthanasia
1130	Adoption
1131	Euthanasia
1132	Transfer
1133	Adoption
1134	Transfer
1135	Adoption
1136	Return_to_owner
1137	Transfer
1138	Adoption
1139	Adoption
1140	Transfer
1141	Return_to_owner
1142	Adoption
1143	Adoption
1144	Adoption
1145	Adoption
1146	Return_to_owner
1147	Adoption
1148	Transfer
1149	Adoption
1150	Transfer
1151	Return_to_owner
1152	Died
1153	Adoption
1154	Adoption
1155	Transfer
1156	Adoption
1157	Return_to_owner
1158	Transfer
1159	Adoption
1160	Adoption
1161	Return_to_owner
1162	Return_to_owner
1163	Adoption
1164	Adoption
1165	Adoption
1166	Adoption
1167	Adoption
1168	Transfer
1169	Adoption
1170	Euthanasia
1171	Transfer
1172	Transfer
1173	Adoption
1174	Return_to_owner
1175	Adoption
1176	Adoption
1177	Adoption
1178	Adoption
1179	Adoption
1180	Adoption
1181	Adoption
1182	Return_to_owner
1183	Transfer
1184	Transfer
1185	Transfer
1186	Transfer
1187	Adoption
1188	Transfer
1189	Adoption
1190	Transfer
1191	Transfer
1192	Transfer
1193	Return_to_owner
1194	Euthanasia
1195	Adoption
1196	Adoption
1197	Adoption
1198	Adoption
1199	Adoption
1200	Adoption
1201	Return_to_owner
1202	Adoption
1203	Transfer
1204	Adoption
1205	Return_to_owner
1206	Return_to_owner
1207	Transfer
1208	Transfer
1209	Euthanasia
1210	Return_to_owner
1211	Adoption
1212	Transfer
1213	Transfer
1214	Adoption
1215	Adoption
1216	Return_to_owner
1217	Return_to_owner
1218	Euthanasia
1219	Transfer
1220	Adoption
1221	Transfer
1222	Adoption
1223	Transfer
1224	Adoption
1225	Adoption
1226	Transfer
1227	Return_to_owner
1228	Euthanasia
1229	Adoption
1230	Adoption
1231	Transfer
1232	Adoption
1233	Adoption
1234	Transfer
1235	Return_to_owner
1236	Transfer
1237	Adoption
1238	Transfer
1239	Adoption
1240	Adoption
1241	Transfer
1242	Adoption
1243	Adoption
1244	Return_to_owner
1245	Return_to_owner
1246	Return_to_owner
1247	Return_to_owner
1248	Adoption
1249	Return_to_owner
1250	Transfer
1251	Return_to_owner
1252	Transfer
1253	Adoption
1254	Adoption
1255	Transfer
1256	Return_to_owner
1257	Adoption
1258	Euthanasia
1259	Adoption
1260	Adoption
1261	Return_to_owner
1262	Return_to_owner
1263	Transfer
1264	Transfer
1265	Transfer
1266	Euthanasia
1267	Adoption
1268	Transfer
1269	Transfer
1270	Adoption
1271	Adoption
1272	Transfer
1273	Return_to_owner
1274	Return_to_owner
1275	Transfer
1276	Transfer
1277	Adoption
1278	Transfer
1279	Transfer
1280	Adoption
1281	Transfer
1282	Transfer
1283	Adoption
1284	Euthanasia
1285	Transfer
1286	Transfer
1287	Transfer
1288	Return_to_owner
1289	Adoption
1290	Transfer
1291	Adoption
1292	Adoption
1293	Adoption
1294	Adoption
1295	Transfer
1296	Adoption
1297	Transfer
1298	Transfer
1299	Adoption
1300	Euthanasia
1301	Return_to_owner
1302	Return_to_owner
1303	Transfer
1304	Euthanasia
1305	Transfer
1306	Return_to_owner
1307	Transfer
1308	Adoption
1309	Transfer
1310	Adoption
1311	Adoption
1312	Return_to_owner
1313	Return_to_owner
1314	Return_to_owner
1315	Transfer
1316	Transfer
1317	Transfer
1318	Transfer
1319	Transfer
1320	Adoption
1321	Transfer
1322	Return_to_owner
1323	Adoption
1324	Transfer
1325	Transfer
1326	Transfer
1327	Euthanasia
1328	Euthanasia
1329	Return_to_owner
1330	Adoption
1331	Transfer
1332	Return_to_owner
1333	Transfer
1334	Adoption
1335	Transfer
1336	Transfer
1337	Adoption
1338	Adoption
1339	Transfer
1340	Transfer
1341	Transfer
1342	Transfer
1343	Adoption
1344	Adoption
1345	Adoption
1346	Return_to_owner
1347	Return_to_owner
1348	Adoption
1349	Adoption
1350	Adoption
1351	Transfer
1352	Adoption
1353	Adoption
1354	Adoption
1355	Euthanasia
1356	Adoption
1357	Adoption
1358	Adoption
1359	Adoption
1360	Euthanasia
1361	Adoption
1362	Return_to_owner
1363	Adoption
1364	Transfer
1365	Transfer
1366	Transfer
1367	Return_to_owner
1368	Adoption
1369	Adoption
1370	Adoption
1371	Transfer
1372	Adoption
1373	Adoption
1374	Return_to_owner
1375	Adoption
1376	Return_to_owner
1377	Transfer
1378	Died
1379	Transfer
1380	Adoption
1381	Transfer
1382	Transfer
1383	Adoption
1384	Return_to_owner
1385	Return_to_owner
1386	Adoption
1387	Adoption
1388	Transfer
1389	Transfer
1390	Return_to_owner
1391	Adoption
1392	Return_to_owner
1393	Adoption
1394	Adoption
1395	Return_to_owner
1396	Euthanasia
1397	Adoption
1398	Transfer
1399	Transfer
1400	Transfer
1401	Adoption
1402	Transfer
1403	Return_to_owner
1404	Return_to_owner
1405	Transfer
1406	Transfer
1407	Transfer
1408	Adoption
1409	Adoption
1410	Transfer
1411	Adoption
1412	Transfer
1413	Euthanasia
1414	Adoption
1415	Euthanasia
1416	Transfer
1417	Adoption
1418	Adoption
1419	Transfer
1420	Transfer
1421	Adoption
1422	Adoption
1423	Euthanasia
1424	Adoption
1425	Euthanasia
1426	Return_to_owner
1427	Transfer
1428	Adoption
1429	Adoption
1430	Adoption
1431	Transfer
1432	Adoption
1433	Transfer
1434	Return_to_owner
1435	Adoption
1436	Return_to_owner
1437	Transfer
1438	Return_to_owner
1439	Transfer
1440	Adoption
1441	Return_to_owner
1442	Adoption
1443	Adoption
1444	Euthanasia
1445	Adoption
1446	Adoption
1447	Adoption
1448	Adoption
1449	Return_to_owner
1450	Transfer
1451	Adoption
1452	Transfer
1453	Transfer
1454	Transfer
1455	Transfer
1456	Transfer
1457	Transfer
1458	Adoption
1459	Adoption
1460	Return_to_owner
1461	Transfer
1462	Adoption
1463	Adoption
1464	Adoption
1465	Return_to_owner
1466	Adoption
1467	Adoption
1468	Adoption
1469	Return_to_owner
1470	Transfer
1471	Transfer
1472	Transfer
1473	Transfer
1474	Return_to_owner
1475	Adoption
1476	Adoption
1477	Return_to_owner
1478	Transfer
1479	Transfer
1480	Transfer
1481	Transfer
1482	Transfer
1483	Euthanasia
1484	Adoption
1485	Return_to_owner
1486	Adoption
1487	Adoption
1488	Return_to_owner
1489	Adoption
1490	Return_to_owner
1491	Return_to_owner
1492	Adoption
1493	Transfer
1494	Transfer
1495	Adoption
1496	Euthanasia
1497	Adoption
1498	Transfer
1499	Transfer
1500	Transfer
1501	Adoption
1502	Died
1503	Return_to_owner
1504	Adoption
1505	Transfer
1506	Transfer
1507	Adoption
1508	Adoption
1509	Adoption
1510	Euthanasia
1511	Adoption
1512	Return_to_owner
1513	Transfer
1514	Transfer
1515	Return_to_owner
1516	Return_to_owner
1517	Adoption
1518	Adoption
1519	Transfer
1520	Adoption
1521	Transfer
1522	Return_to_owner
1523	Adoption
1524	Adoption
1525	Transfer
1526	Adoption
1527	Return_to_owner
1528	Euthanasia
1529	Adoption
1530	Adoption
1531	Transfer
1532	Adoption
1533	Transfer
1534	Adoption
1535	Transfer
1536	Transfer
1537	Transfer
1538	Adoption
1539	Euthanasia
1540	Euthanasia
1541	Transfer
1542	Adoption
1543	Adoption
1544	Adoption
1545	Adoption
1546	Transfer
1547	Adoption
1548	Return_to_owner
1549	Transfer
1550	Adoption
1551	Transfer
1552	Adoption
1553	Adoption
1554	Transfer
1555	Transfer
1556	Transfer
1557	Adoption
1558	Euthanasia
1559	Adoption
1560	Return_to_owner
1561	Adoption
1562	Transfer
1563	Euthanasia
1564	Adoption
1565	Adoption
1566	Return_to_owner
1567	Euthanasia
1568	Adoption
1569	Adoption
1570	Adoption
1571	Adoption
1572	Adoption
1573	Transfer
1574	Adoption
1575	Adoption
1576	Transfer
1577	Transfer
1578	Adoption
1579	Return_to_owner
1580	Adoption
1581	Transfer
1582	Adoption
1583	Transfer
1584	Transfer
1585	Adoption
1586	Adoption
1587	Adoption
1588	Adoption
1589	Adoption
1590	Transfer
1591	Adoption
1592	Transfer
1593	Adoption
1594	Adoption
1595	Transfer
1596	Adoption
1597	Transfer
1598	Transfer
1599	Return_to_owner
1600	Transfer
1601	Transfer
1602	Adoption
1603	Transfer
1604	Adoption
1605	Transfer
1606	Transfer
1607	Return_to_owner
1608	Adoption
1609	Adoption
1610	Transfer
1611	Adoption
1612	Adoption
1613	Return_to_owner
1614	Adoption
1615	Return_to_owner
1616	Transfer
1617	Adoption
1618	Adoption
1619	Adoption
1620	Transfer
1621	Transfer
1622	Adoption
1623	Transfer
1624	Return_to_owner
1625	Transfer
1626	Transfer
1627	Transfer
1628	Adoption
1629	Return_to_owner
1630	Return_to_owner
1631	Adoption
1632	Transfer
1633	Adoption
1634	Transfer
1635	Transfer
1636	Transfer
1637	Return_to_owner
1638	Adoption
1639	Transfer
1640	Adoption
1641	Transfer
1642	Return_to_owner
1643	Transfer
1644	Transfer
1645	Transfer
1646	Transfer
1647	Transfer
1648	Euthanasia
1649	Adoption
1650	Adoption
1651	Euthanasia
1652	Euthanasia
1653	Adoption
1654	Euthanasia
1655	Adoption
1656	Adoption
1657	Euthanasia
1658	Transfer
1659	Adoption
1660	Transfer
1661	Return_to_owner
1662	Adoption
1663	Transfer
1664	Euthanasia
1665	Adoption
1666	Return_to_owner
1667	Adoption
1668	Adoption
1669	Transfer
1670	Transfer
1671	Return_to_owner
1672	Adoption
1673	Adoption
1674	Adoption
1675	Transfer
1676	Transfer
1677	Transfer
1678	Return_to_owner
1679	Transfer
1680	Transfer
1681	Adoption
1682	Adoption
1683	Return_to_owner
1684	Transfer
1685	Adoption
1686	Transfer
1687	Transfer
1688	Return_to_owner
1689	Transfer
1690	Return_to_owner
1691	Return_to_owner
1692	Adoption
1693	Transfer
1694	Transfer
1695	Adoption
1696	Return_to_owner
1697	Transfer
1698	Transfer
1699	Transfer
1700	Adoption
1701	Adoption
1702	Adoption
1703	Adoption
1704	Transfer
1705	Transfer
1706	Adoption
1707	Return_to_owner
1708	Return_to_owner
1709	Adoption
1710	Transfer
1711	Adoption
1712	Transfer
1713	Adoption
1714	Return_to_owner
1715	Return_to_owner
1716	Adoption
1717	Adoption
1718	Transfer
1719	Return_to_owner
1720	Adoption
1721	Euthanasia
1722	Transfer
1723	Adoption
1724	Transfer
1725	Transfer
1726	Adoption
1727	Transfer
1728	Return_to_owner
1729	Return_to_owner
1730	Transfer
1731	Euthanasia
1732	Return_to_owner
